,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
DUSP2,False,False,276,0.22125939,84.05545927209705,383.0,True,0.20354094646075316,1.1698503351640985,1.3740009
AC013270.1,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.017532420542853155,1.6228005313230567,2.0694544
KANSL3,False,False,143,0.090121314,91.73887926054304,156.0,True,0.1014549148770822,1.3099120455742164,1.5890497
ANKRD23,False,False,69,0.041016754,96.01386481802426,71.0,True,0.05675128998569382,1.106801467652851,1.2771965
ANKRD36,False,False,449,0.31831312,74.06123627960717,551.0,True,0.42942385388130744,1.5480434582879068,2.350715
AC092683.1,False,False,81,0.048526864,95.32062391681109,84.0,True,0.10758953429630282,1.253518689309321,1.502464
AFF3,False,False,794,0.8804159,54.13056036972848,1524.0,True,0.7441711620811082,2.2274342192068417,3.2092693
MAP4K4,False,False,439,0.384171,74.63893703061815,665.0,True,0.4509309790707505,1.2219212583295957,1.6265315
IL18R1,False,False,46,0.028885037,97.34257654534952,50.0,True,0.0551753234005383,1.1554783122241368,1.3519343
LINC01114,False,False,4,0.002310803,99.7689196995956,4.0,True,0.01067043215933259,1.2427135698306102,1.485874
ECRG4,False,False,17,0.009820913,99.01790872328135,17.0,True,0.02964185919855842,1.3427165813533168,1.6394173
SULT1C4,False,False,108,0.06354708,93.76083188908146,110.0,True,0.052186962515146734,1.1771174489572416,1.3851587
RGPD5,False,False,32,0.019064125,98.15135759676488,33.0,True,0.039599357057403035,1.1394655677331924,1.3273485
AC017002.5,False,False,264,0.21779318,84.74870017331023,377.0,True,0.3124641158344655,1.305940107185304,1.8131028
IL1B,False,False,466,0.389948,73.0791450028885,675.0,True,0.297025223511176,1.0930242254427631,1.3403041
PAX8,False,False,23,0.013864818,98.67128827267476,24.0,True,0.028801917057302687,1.0822953342220822,1.2395701
AC016745.2,False,False,8,0.0051993066,99.53783939919121,9.0,True,0.01798137950131305,1.624035102971481,2.0713499
C2orf76,False,False,237,0.146736,86.30849220103987,254.0,True,0.14160605291752604,1.15885291887227,1.3571156
DBI,False,False,1000,1.0912768,42.22992489890237,1889.0,True,0.6997811760305994,1.32136033166323,1.4685014
AC011246.1,False,False,16,0.011554015,99.07567879838244,20.0,True,0.019669540956100913,1.4667769914081414,1.829898
LIMS2,False,False,4,0.0028885037,99.7689196995956,5.0,True,0.023487880532916026,1.3432808439345434,1.6402837
AC140481.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.019308452185632867,1.8401097725484858,2.403108
NCKAP5-AS1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
MGAT5,False,False,208,0.13171577,87.9838243789717,228.0,True,0.14452853194133639,1.4733641008931455,1.8400117
RAB3GAP1,False,False,511,0.3893703,70.4794916233391,674.0,True,0.4356798700497382,1.0582458348205828,1.2630756
CXCR4,False,False,242,0.20450607,86.01964182553438,354.0,True,0.4044134031757258,2.6336938770985023,4.7614985
HNMT,False,False,35,0.02195263,97.97804737146159,38.0,True,0.02838810954243237,1.3950688157272506,1.7197982
AC079793.1,False,False,376,0.25649914,78.27845176198728,444.0,True,0.2937984055240882,1.2504590777785296,1.6899022
AC092652.2,False,False,54,0.03177354,96.88041594454073,55.0,True,0.052105466866855875,1.199449348534023,1.4194468
EPC2,False,False,303,0.19872905,82.49566724436743,344.0,True,0.25978008692536636,1.695867058862191,2.1816397
LYPD6B,False,False,27,0.01559792,98.44020797227037,27.0,True,0.03380574420858294,1.499449598886504,1.880063
TNFAIP6,False,False,7,0.006354708,99.59560947429232,11.0,True,0.08832363101329216,3.2479999571799993,4.564763
CACNB4,False,False,106,0.07221259,93.87637203928365,125.0,True,0.06391072898182065,1.0578677465853306,1.2020644
NR4A2,False,False,257,0.20277296,85.15309069901791,351.0,True,0.23030189604822274,1.591447545663872,2.0213153
CYTIP,False,False,166,0.113807045,90.41016753321779,197.0,True,0.10684795799297254,1.1938640007931718,1.4108711
ACVR1C,False,False,5,0.0034662045,99.71114962449451,6.0,True,0.03949527172203674,2.2600762978040705,3.0479188
BAZ2B,False,False,539,0.401502,68.86192952050838,695.0,True,0.3927113467059248,1.2217097735219702,1.6260618
COBLL1,False,False,198,0.13633738,88.56152512998267,236.0,True,0.23008524007419556,1.1410446560753746,1.3297731
AC019197.1,False,False,11,0.00751011,99.36452917388793,13.0,True,0.025686069100109767,1.1419828412149151,1.3312135
SCN3A,False,False,8,0.0051993066,99.53783939919121,9.0,True,0.04517122609786626,1.3155400374643351,1.5976908
SCN7A,False,False,12,0.006932409,99.30675909878683,12.0,True,0.010842330859962843,1.2587811215845084,1.510544
AC073050.1,False,False,23,0.01617562,98.67128827267476,28.0,True,0.04922855378397788,1.3309427982336828,1.62134
PHOSPHO2,False,False,98,0.057770073,94.33853264009244,100.0,True,0.0734915099728831,1.634988352889902,2.0881674
RAPGEF4,False,False,8,0.004621606,99.53783939919121,8.0,True,0.009360594524854503,1.1110897750700668,1.2837807
AC010894.3,False,False,235,0.15135759,86.42403235124205,262.0,True,0.23652695951583405,1.1983473247663297,1.4177548
HAGLROS,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.009360594524854503,1.1110897750700668,1.2837807
AC079305.3,False,False,31,0.018486423,98.20912767186597,32.0,True,0.029351605764264255,1.3369073930066913,1.6304979
CERKL,False,False,4,0.002310803,99.7689196995956,4.0,True,0.013074835307256746,1.259435866741453,1.5115492
PDE1A,False,False,52,0.034084346,96.99595609474292,59.0,True,0.02885414963319901,1.2043717446731959,1.4270046
FRZB,False,False,1,0.0028885037,99.94222992489891,5.0,True,0.08223745768836671,3.3209084246018064,4.676706
ZNF804A,False,False,555,0.4534951,67.93760831889082,785.0,True,0.33752182992074764,1.0691236360871326,1.2872307
AC009315.1,False,False,101,0.06354708,94.16522241478914,110.0,True,0.10994430179958826,1.3540293386083722,1.6567868
FSIP2,False,False,27,0.01617562,98.44020797227037,28.0,True,0.05521170799363961,2.0027426669667276,2.6528122
AC007319.1,False,False,300,0.21721548,82.66897746967071,376.0,True,0.2031948769044379,1.3504320049868215,1.6512635
CALCRL,False,False,256,0.17908724,85.21086077411901,310.0,True,0.10270234348154794,1.0570932236531208,1.2008752
TFPI,False,False,716,0.6268053,58.636626227614094,1085.0,True,0.44383070298048843,1.0729304434142577,1.295684
AC067945.4,False,False,22,0.013287118,98.72905834777586,23.0,True,0.030786342942418485,1.3948673810171595,1.719489
CAVIN2,False,False,421,0.35932988,75.67879838243789,622.0,True,0.42659402938394764,1.2800177522773442,1.7555399
STK17B,False,False,770,0.7487002,55.51704217215483,1296.0,True,0.6728066242082689,1.608164840484762,2.0195162
AC114760.2,False,False,300,0.21201618,82.66897746967071,367.0,True,0.3296288560305578,1.6615064032155216,2.6026695
ANKRD44,False,False,444,0.32928944,74.35008665511265,570.0,True,0.3688029563784462,1.2520274738532926,1.693385
SPATS2L,False,False,131,0.08838821,92.43212016175622,153.0,True,0.07008688985239997,1.1305509540758534,1.3136611
AC007163.1,False,False,18,0.010398613,98.96013864818023,18.0,True,0.016163480980507756,1.159969783988432,1.3588305
CLK1,False,False,533,0.4043905,69.20854997111496,700.0,True,0.4036412221115482,1.3398709667685729,1.8884493
ICA1L,False,False,130,0.08087811,92.4898902368573,140.0,True,0.1302485563952677,1.5265566800662822,1.9216828
NRP2,False,False,4,0.0034662045,99.7689196995956,6.0,True,0.027822951848638557,2.2097020439861734,2.9705749
DYTN,False,False,396,0.305026,77.12305025996532,528.0,True,0.23639055751430021,1.4439641983730087,1.7948716
KLF7,False,False,191,0.12651646,88.96591565569035,219.0,True,0.15520251449918546,1.3340797936156459,1.6261566
LINC01857,False,False,5,0.004621606,99.71114962449451,8.0,True,0.03894882657911138,1.5074052992952665,1.8922781
CRYGD,False,False,824,0.73945695,52.39745811669555,1280.0,True,0.33963826180945916,1.3050795182090567,1.8111918
IDH1,False,False,185,0.12305026,89.31253610629693,213.0,True,0.2014877816594526,1.2205721674589212,1.4518784
KANSL1L,False,False,265,0.17619874,84.69093009820912,305.0,True,0.21605827657346938,1.362255633943179,1.6694173
ERBB4,False,False,8,0.004621606,99.53783939919121,8.0,True,0.018416180416457265,1.3071981212414987,1.5848827
AC093865.1,False,False,24,0.01502022,98.61351819757365,26.0,True,0.03809126004035127,1.519258904547603,1.910478
IKZF2,False,False,98,0.06354708,94.33853264009244,110.0,True,0.0665778597040932,1.1191466346515764,1.2961512
FN1,False,False,56,0.035239745,96.76487579433854,61.0,True,0.02890317365100601,1.1628319498036142,1.363225
AC093382.1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.01319994589145895,1.456717024565684,1.814452
RPL37A,False,True,1685,43.68573,2.657423454650487,75620.0,True,3.664921287520122,1.8097262226201105,1.2170404
IGFBP5,False,False,4,0.009820913,99.7689196995956,17.0,True,0.22266556950022764,4.313381828701741,6.200536
AC007563.2,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.025043004147177916,1.5242711181665232,1.9181737
TNS1,False,False,70,0.042172156,95.95609474292317,73.0,True,0.050735615035141735,1.0773503546788947,1.2319777
INHA,False,False,4,0.002310803,99.7689196995956,4.0,True,0.009417543497649178,1.117183739623988,1.2931373
SGPP2,False,False,4,0.002310803,99.7689196995956,4.0,True,0.012249410812943885,1.3815058488215886,1.6989738
AC097662.1,False,False,17,0.010398613,99.01790872328135,18.0,True,0.018062785988635175,1.5132113824178708,1.9011927
SP140,False,False,19,0.010976315,98.90236857307914,19.0,True,0.050015164502172554,1.169810582756325,1.3739399
ITM2C,False,False,978,1.1883304,43.500866551126514,2057.0,True,0.6595549266269558,1.708077557941181,2.2114706
AGAP1,False,False,48,0.034084346,97.22703639514731,59.0,True,0.0811447697557239,1.67086511499354,2.1432521
LRRFIP1,False,False,1286,1.7631427,25.70768341998845,3052.0,True,0.946607902899425,1.6281165385142304,1.5958829
RAMP1,False,False,236,0.16984402,86.36626227614096,294.0,True,0.16384624440597087,1.2052394004050404,1.4283367
PER2,False,False,228,0.1496245,86.82842287694974,259.0,True,0.17803542005558004,1.2299126392213293,1.4662197
SNED1,False,False,189,0.13922589,89.08145580589255,241.0,True,0.17177024523690515,1.1046492794281924,1.273892
SETMAR,False,False,197,0.121317156,88.61929520508377,210.0,True,0.14743599504508,1.091141796699396,1.2531528
BHLHE40,False,False,157,0.11669555,90.93009820912768,202.0,True,0.07784047511957894,1.2296727267193572,1.4658513
IRAK2,False,False,23,0.013864818,98.67128827267476,24.0,True,0.04331755385956671,1.3075231587298752,1.5853819
GHRL,False,False,39,0.024263432,97.74696707105718,42.0,True,0.023885138295498595,1.360446827258199,1.66664
PPARG,False,False,4,0.002310803,99.7689196995956,4.0,True,0.0262009977573798,1.5346011597201863,1.9340342
CAND2,False,False,9,0.0051993066,99.48006932409012,9.0,True,0.020957221415131733,1.6669464684545028,2.1372354
IQSEC1,False,False,127,0.08665511,92.6632004621606,150.0,True,0.14796700006981228,1.2483757948496141,1.4945678
RBSN,False,False,237,0.1502022,86.30849220103987,260.0,True,0.19816690452905975,1.1107443911721948,1.2832505
SH3BP5,False,False,58,0.03870595,96.64933564413633,67.0,True,0.07429679855309725,1.0619338732442396,1.2083074
BTD,False,False,991,1.0883882,42.749855574812244,1884.0,True,0.7015703336463462,1.6124068096713664,2.0276659
ANKRD28,False,False,1511,3.546505,12.70941652224148,6139.0,True,1.4353832072829156,2.0636892437798626,1.5347899
DAZL,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.022197615126242784,1.3402481232740975,1.6356273
KCNH8,False,False,21,0.01617562,98.78682842287695,28.0,True,0.020198638190563653,1.313273286968533,1.5942105
SGO1-AS1,False,False,31,0.023685731,98.20912767186597,41.0,True,0.028644078958040213,1.3596944654208403,1.6654849
ZNF385D,False,False,793,1.6048527,54.18833044482958,2778.0,True,0.5913350523377245,1.634651026064243,2.070402
ZNF385D-AS2,False,False,291,0.2270364,83.18890814558058,393.0,True,0.11206731330493896,1.679138091866407,2.1559544
NR1D2,False,False,219,0.14384748,87.34835355285962,249.0,True,0.15962873356916465,1.3860412721144588,1.7059375
THRB,False,False,290,0.2328134,83.24667822068167,403.0,True,0.1823230704985891,1.7322641709554223,2.2375233
LINC01980,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.00909122098479082,1.0817553323194926,1.238741
RBMS3,False,False,10,0.00751011,99.42229924898902,13.0,True,0.05817270024854722,2.675716086489057,3.6860864
RBMS3-AS3,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
RBMS3-AS2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.016997441073669226,1.7114705902625313,2.2055972
AC116035.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.009360594524854503,1.1110897750700668,1.2837807
TGFBR2,False,False,375,0.27902946,78.33622183708839,483.0,True,0.2908982687753233,1.5378193950271768,2.3280115
OSBPL10,False,False,95,0.06354708,94.51184286539572,110.0,True,0.1804954917776207,1.698631243636128,2.1858838
OSBPL10-AS1,False,False,2,0.0017331023,99.8844598497978,3.0,True,0.02741234133934684,2.1946278595565354,2.9474301
CMTM8,False,False,240,0.15829,86.13518197573657,274.0,True,0.20665719349518016,1.1446618359918603,1.3353268
TMPPE,False,False,13,0.00751011,99.24898902368572,13.0,True,0.01715215808010879,1.3006267700116771,1.5747932
AC112220.2,False,False,11,0.00751011,99.36452917388793,13.0,True,0.02476699159596222,1.4080643631865903,1.7397515
STAC,False,False,163,0.10803004,90.5834777585211,187.0,True,0.1502114382966713,1.099434403698762,1.2658852
TRANK1,False,False,269,0.18139803,84.45984979780474,314.0,True,0.19576764854260223,1.2513251220494377,1.4990962
ITGA9,False,False,594,0.52513,65.68457538994801,909.0,True,0.35330468715754487,1.3410797189062909,1.8911334
ITGA9-AS1,False,False,438,0.32235703,74.69670710571924,558.0,True,0.25270824971317807,1.0960948281452987,1.2607577
CTDSPL,False,False,550,0.44136336,68.2264586943963,764.0,True,0.4734518350412069,1.2325254876591323,1.6500791
XYLB,False,False,145,0.09300982,91.62333911034084,161.0,True,0.13427185223315857,1.1037888457442186,1.272571
SCN11A,False,False,31,0.021374928,98.20912767186597,37.0,True,0.029927752021835785,1.5240628803029264,1.917854
TTC21A,False,False,33,0.020797227,98.09358752166378,36.0,True,0.03589443119017828,1.2557305484584018,1.5058602
ULK4,False,False,829,0.7752744,52.10860774119006,1342.0,True,0.75346483491795,1.8988669524555792,2.5780191
ZBTB47,False,False,11,0.006354708,99.36452917388793,11.0,True,0.021937009335919893,1.648057985976545,2.1082344
CCDC13-AS1,False,False,2,0.0017331023,99.8844598497978,3.0,True,0.012932516272682975,1.4361151051269214,1.7828201
ZNF852,False,False,446,0.30560368,74.23454650491045,529.0,True,0.23955931596600666,1.7298139676672533,2.2337613
ZKSCAN7,False,False,22,0.013287118,98.72905834777586,23.0,True,0.019792592302924496,1.1834819883168581,1.3949307
KIF9,False,False,864,0.8093588,50.08665511265165,1401.0,True,0.6696823274280682,1.213040799927197,1.2603958
LAMB2,False,False,21,0.012131716,98.78682842287695,21.0,True,0.014495832938692298,1.0549986953837769,1.1976593
STAB1,False,False,9,0.006932409,99.48006932409012,12.0,True,0.03404016970171873,2.053922676535492,2.7313933
ACTR8,False,False,76,0.04563836,95.60947429231658,79.0,True,0.07723868986364868,1.4302703071034668,1.7738461
CACNA2D3,False,False,42,0.024263432,97.5736568457539,42.0,True,0.03966201844328902,1.969869180862312,2.6023388
ARHGEF3,False,False,281,0.20623916,83.76660889659156,357.0,True,0.22314645876181352,1.3908691230123225,1.71335
APPL1,False,False,495,0.3691508,71.40381282495667,639.0,True,0.32090498901094255,1.6914558611101451,2.669175
AC093928.1,False,False,6,0.004043905,99.65337954939342,7.0,True,0.00909122098479082,1.0817553323194926,1.238741
DENND6A-AS1,False,False,179,0.12362796,89.65915655690353,214.0,True,0.20355770630337824,1.1159367247917287,1.2912227
FLNB,False,False,216,0.14269209,87.5216637781629,247.0,True,0.20633551670540404,1.4904139155523313,1.8661897
DNASE1L3,False,False,5,0.0051993066,99.71114962449451,9.0,True,0.03408022254005165,2.0533554994294807,2.7305224
AC126121.3,False,False,23,0.013287118,98.67128827267476,23.0,True,0.019514191767801812,1.2436033683094936,1.4872403
ADAMTS9,False,False,4,0.0028885037,99.7689196995956,5.0,True,0.01863437882461003,1.8042369309317288,2.3480294
ADAMTS9-AS2,False,False,5,0.004043905,99.71114962449451,7.0,True,0.0516164763065331,2.7812229222749236,3.8480802
MAGI1,False,False,10,0.013287118,99.42229924898902,23.0,True,0.06523611842255882,2.4868243702036947,3.3960645
FRMD4B,False,False,663,0.67128825,61.69844020797227,1162.0,True,0.4742219343306896,1.4590131990025281,2.1530154
AC097634.1,False,False,8,0.0051993066,99.53783939919121,9.0,True,0.030699823000132558,1.8330776969734772,2.392311
GXYLT2,False,False,22,0.012709416,98.72905834777586,22.0,True,0.030982347316697946,1.4442304199783365,1.7952802
LINC02018,False,False,45,0.027151935,97.4003466204506,47.0,True,0.05972304608872437,1.9729871614003995,2.607126
ROBO2,False,False,10,0.00808781,99.42229924898902,14.0,True,0.029676225752732332,2.1484277024589136,2.8764951
ROBO1,False,False,47,0.03004044,97.28480647024841,52.0,True,0.04375608322048027,1.312017534600079,1.5922824
VGLL3,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.016997441073669226,1.7114705902625313,2.2055972
PROS1,False,False,51,0.03986135,97.05372616984403,69.0,True,0.10899459143949103,1.2177850986408412,1.4475993
ARL13B,False,False,201,0.13113807,88.38821490467937,227.0,True,0.1511735369371975,1.0741006818888932,1.2269882
